date,company_id,revenue,num_orders,revenue_per_order,average_customer_lifespan,number_of_unique_customers,churn_rate,customer_lifetime_value,new_customers,repeat_customer_rate,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep
2020-01-21,Mary's Christmas Store,365.06999999999994,7,52.15285714285714,,,0.7829787234042553,5.328401513013051,7.0,0.15316205533596838,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-22,Jim's Gym Supplies,480.0,1,480.0,,,0.6276804194839244,6.860084482440032,1.0,0.2915494196271544,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-22,John's Boardgame Shop,175.16,22,7.961818181818182,,,0.7919950228121112,1.1916224778843505,14.0,0.1429693637077769,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-22,Mary's Christmas Store,251.17,6,41.861666666666665,,,0.7834812813585488,5.3078092526842235,6.0,0.15270935960591134,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-23,John's Boardgame Shop,326.1600000000001,50,6.523200000000002,,,0.7924876847290641,1.1759756482839976,42.0,0.14245014245014245,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-23,Mary's Christmas Store,272.09000000000003,4,68.02250000000001,,,0.7838150289017342,5.298672699592145,4.0,0.15240904621435594,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-24,John's Boardgame Shop,978.8600000000001,55,17.79745454545455,,,0.7933833976050335,1.1651062392562976,48.0,0.1419800460475825,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-24,Mary's Christmas Store,249.96,6,41.660000000000004,,,0.7827758554402153,5.3189660694590115,2.0,0.15324165029469547,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-25,John's Boardgame Shop,223.47000000000003,27,8.276666666666667,,,0.7937020589422689,1.1547051033770788,23.0,0.14165818921668363,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-25,Mary's Christmas Store,408.51,8,51.06375,,,0.7826753545419701,5.331691632718007,6.0,0.15328109696376102,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-26,John's Boardgame Shop,191.94,4,47.985,,,0.7934651068979427,1.1596607641622305,2.0,0.1418403660396543,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-26,Mary's Christmas Store,138.53,3,46.17666666666667,,,0.7829249617151608,5.322013133536388,3.0,0.1530562347188264,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-27,Jim's Gym Supplies,1200.0,1,1200.0,,,0.6276906943371233,6.86563967832719,1.0,0.29153660145086835,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-27,John's Boardgame Shop,33.48,2,16.74,,,0.7931451612903225,1.1605094816870634,0.0,0.1423487544483986,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-27,Mary's Christmas Store,174.22,3,58.07333333333333,,,0.7827915869980879,5.330847088608375,2.0,0.1533952125061065,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-28,John's Boardgame Shop,143.22,4,35.805,,,0.7927074939564867,1.1651545867542346,1.0,0.14282083862770012,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-28,Mary's Christmas Store,366.82,6,61.13666666666666,,,0.7821442197634491,5.3743875735354365,3.0,0.15414634146341463,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-29,John's Boardgame Shop,605.19,11,55.01727272727273,,,0.7923618090452261,1.1707411312489846,7.0,0.1428209030948757,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-29,Mary's Christmas Store,98.14,3,32.71333333333333,,,0.7820121951219512,5.377057640538378,2.0,0.15448343079922028,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-30,John's Boardgame Shop,206.64000000000001,6,34.440000000000005,,,0.7918088737201365,1.1742728753557026,2.0,0.14350912778904665,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-30,Mary's Christmas Store,261.66999999999996,7,37.381428571428565,,,0.7818320030406689,5.380417886907625,5.0,0.1545940690325717,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-31,John's Boardgame Shop,684.86,13,52.681538461538466,,,0.790548658390068,1.181869261434701,4.0,0.14361702127659576,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-31,Mary's Christmas Store,204.2,6,34.03333333333333,,,0.7811907470610542,5.39078777605816,3.0,0.15436893203883495,0,0,0,0,1,0,0,0,0,0,0,0
2020-02-01,John's Boardgame Shop,340.61,9,37.845555555555556,,,0.7897261643014192,1.1852026850548132,3.0,0.14452037458871173,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-01,Mary's Christmas Store,482.6,11,43.872727272727275,,,0.7813444108761329,5.4142591911845255,9.0,0.1541807636539391,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-02,John's Boardgame Shop,329.45,6,54.90833333333333,,,0.7889798362946696,1.193474778498099,1.0,0.14473684210526316,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-02,Mary's Christmas Store,333.38000000000005,10,33.33800000000001,,,0.7814145974416855,5.412454816689492,8.0,0.15358690418873375,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-03,Jim's Gym Supplies,0.0,3,0.0,,,0.6276939209139325,6.864814230047443,2.0,0.2915109684793599,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-03,John's Boardgame Shop,301.75,8,37.71875,,,0.788319712975882,1.197377905421123,3.0,0.14563843236409607,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-03,Mary's Christmas Store,672.7299999999999,10,67.273,,,0.780359820089955,5.460408616846697,5.0,0.15417867435158503,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-04,John's Boardgame Shop,60.9,2,30.45,,,0.7882048216776251,1.199211794358989,1.0,0.14560161779575329,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-04,Mary's Christmas Store,95.91,2,47.955,,,0.7805243445692884,5.454067257440427,2.0,0.15403071017274472,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-05,John's Boardgame Shop,66.46,2,33.23,,,0.7880900219079865,1.1995661831362403,1.0,0.14556482183472327,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-05,Mary's Christmas Store,218.50000000000003,5,43.7,,,0.7805607476635514,5.447798115657705,4.0,0.15373563218390804,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-06,John's Boardgame Shop,406.36,9,45.15111111111111,,,0.7874751491053678,1.206809392785201,4.0,0.14541782378187326,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-06,Mary's Christmas Store,395.25,7,56.464285714285715,,,0.7807606263982103,5.439507580787176,6.0,0.15377268385864373,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-07,John's Boardgame Shop,444.06,13,34.15846153846154,,,0.7866349395201269,1.2145913250746052,6.0,0.14544996218805142,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-07,Mary's Christmas Store,181.26,5,36.251999999999995,,,0.7807964272422776,5.429991111963721,4.0,0.15395614871306007,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-08,John's Boardgame Shop,540.75,16,33.796875,,,0.7861237398695394,1.2222257556934524,10.0,0.14634146341463414,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-08,Mary's Christmas Store,228.94,5,45.788,,,0.7812035661218425,5.4335554432566715,5.0,0.15359010936757014,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-09,John's Boardgame Shop,650.4300000000001,20,32.5215,,,0.7859814924197677,1.2242754423115008,15.0,0.14579158316633267,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-09,Mary's Christmas Store,176.06,4,44.015,,,0.7815281899109793,5.420426473105243,4.0,0.1532985287138111,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-10,John's Boardgame Shop,533.8000000000001,25,21.352000000000004,,,0.7864420062695925,1.2193500521089693,22.0,0.14524165421026408,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-10,Mary's Christmas Store,328.83,6,54.805,,,0.7809030347890451,5.434178630098614,3.0,0.15402843601895735,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-11,John's Boardgame Shop,523.23,16,32.701875,,,0.7865234375,1.2206889494613595,13.0,0.14502110752421157,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-11,Mary's Christmas Store,290.89000000000004,4,72.72250000000001,,,0.7808573540280858,5.432914109976696,3.0,0.1542830099384761,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-12,John's Boardgame Shop,644.1800000000001,26,24.77615384615385,,,0.7872133696074621,1.2141172944453285,24.0,0.14416193532461122,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-12,Mary's Christmas Store,173.76,5,34.751999999999995,,,0.7808926595352269,5.428366564177931,4.0,0.15446386395843173,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-13,John's Boardgame Shop,539.17,15,35.94466666666666,,,0.7876380546405736,1.2117456937654951,14.0,0.14366543665436654,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-13,Mary's Christmas Store,131.18,2,65.59,,,0.7810541835606339,5.423655250006369,2.0,0.15431807456347332,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-14,John's Boardgame Shop,517.65,15,34.51,,,0.7874806800618238,1.216030345169886,11.0,0.14425907752698724,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-14,Mary's Christmas Store,120.08,2,60.04,,,0.7812154696132597,5.418484708768363,2.0,0.15417256011315417,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-15,John's Boardgame Shop,407.65,16,25.478125,,,0.787557781201849,1.2135420735022047,13.0,0.1438004402054292,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-15,Mary's Christmas Store,142.77,3,47.59,,,0.7810890360559235,5.420795841587357,2.0,0.15402731983042864,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-16,John's Boardgame Shop,711.5800000000003,23,30.93826086956523,,,0.7865771812080536,1.222422019799197,13.0,0.14431984397854705,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-16,Mary's Christmas Store,283.87,6,47.31166666666667,,,0.7812041116005873,5.4092104921107,5.0,0.15413533834586465,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-17,John's Boardgame Shop,584.6400000000001,20,29.232000000000006,,,0.7862464183381089,1.22852012524932,14.0,0.14504373177842567,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-17,Mary's Christmas Store,138.34,3,46.11333333333334,,,0.7810781078107811,5.408326352629768,2.0,0.1544600938967136,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-18,John's Boardgame Shop,503.42,15,33.56133333333334,,,0.7862857142857143,1.2309769462835964,12.0,0.14510658914728683,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-18,Mary's Christmas Store,335.35999999999996,7,47.90857142857142,,,0.7812728602779809,5.399299062956558,6.0,0.1540262172284644,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-19,Jim's Gym Supplies,0.0,1,0.0,,,0.6276766004415011,6.864927739953375,0.0,0.2915109684793599,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-19,John's Boardgame Shop,582.4300000000001,21,27.734761904761907,,,0.7863782963384557,1.2307283046825632,17.0,0.14499396863691194,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-19,Mary's Christmas Store,125.98999999999998,4,31.497499999999995,,,0.7815924032140248,5.384358239379674,4.0,0.15373831775700936,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-20,John's Boardgame Shop,990.3100000000003,31,31.945483870967752,,,0.7864956620143342,1.2282931544335032,25.0,0.14436450839328538,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-20,Mary's Christmas Store,229.23,5,45.846,,,0.7812613926358002,5.389236760554244,3.0,0.15398973401773214,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-21,John's Boardgame Shop,754.71,24,31.446250000000003,,,0.7863312054074352,1.228397476697411,18.0,0.14469914040114612,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-21,Mary's Christmas Store,132.28,5,26.456,,,0.7816593886462883,5.369631145667262,5.0,0.15363128491620112,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-22,John's Boardgame Shop,764.32,26,29.39692307692308,,,0.7864349775784754,1.2291852309588445,21.0,0.14468995010691377,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-22,Mary's Christmas Store,410.90999999999997,9,45.656666666666666,,,0.7805585781646718,5.44092308206667,4.0,0.1538104089219331,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-23,John's Boardgame Shop,837.9500000000003,28,29.926785714285725,,,0.7866171003717473,1.2337628744538742,23.0,0.14437618147448014,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-23,Mary's Christmas Store,11.18,1,11.18,,,0.780638143582306,5.436334508257877,1.0,0.15373896888063168,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-24,John's Boardgame Shop,1090.37,32,34.0740625,,,0.7871396895787139,1.2314253565081397,28.0,0.14413145539906103,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-24,Mary's Christmas Store,202.72,5,40.544,,,0.7803112558812885,5.4365684688333005,3.0,0.15398886827458255,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-25,John's Boardgame Shop,482.41999999999996,16,30.151249999999997,,,0.7866617538688283,1.2344585428602635,10.0,0.14402810304449648,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-25,Mary's Christmas Store,282.83,6,47.13833333333333,,,0.7800650054171181,5.440278407373222,4.0,0.15462962962962962,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-26,Jim's Gym Supplies,5083.219999999998,118,43.078135593220324,,,0.6256394741184884,7.050444334457737,0.0,0.29164285400272566,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-26,John's Boardgame Shop,446.85999999999996,11,40.62363636363636,,,0.7867255010112153,1.2346957332962079,9.0,0.14395886889460155,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-26,Mary's Christmas Store,109.27000000000001,3,36.42333333333334,,,0.7803030303030303,5.429720267429079,3.0,0.154415164123902,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-27,Jim's Gym Supplies,1062.99,17,62.52882352941177,,,0.6253745704467354,7.076487409752769,1.0,0.29163003340953053,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-27,John's Boardgame Shop,651.57,22,29.616818181818186,,,0.7870353415125435,1.231316171987092,20.0,0.14402047463936715,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-27,Mary's Christmas Store,234.29000000000002,4,58.572500000000005,,,0.7806195965417867,5.41935673567523,4.0,0.15413013382556529,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-28,Jim's Gym Supplies,40.19,1,40.19,,,0.6253573784913129,7.077967597084198,0.0,0.29163003340953053,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-28,John's Boardgame Shop,450.56999999999994,16,28.160624999999996,,,0.7874748950155195,1.229327688871653,15.0,0.14375144910734988,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-28,Mary's Christmas Store,422.73,9,46.97,,,0.7809694793536804,5.402468737779294,8.0,0.15356321839080458,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-29,Jim's Gym Supplies,228.54000000000002,3,76.18,,,0.6253058082959949,7.0830563960237685,0.0,0.29163003340953053,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-29,John's Boardgame Shop,401.08,18,22.28222222222222,,,0.7872611464968153,1.2283538900691173,13.0,0.1437817845584836,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-29,Mary's Christmas Store,255.12,4,63.78,,,0.7802079598422373,5.425072861533048,1.0,0.15395220588235295,0,0,0,1,0,0,0,0,0,0,0,0
2020-03-01,John's Boardgame Shop,769.5700000000002,21,36.64619047619048,,,0.7869833212472807,1.2310914270355078,15.0,0.14397604238654688,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-01,Mary's Christmas Store,187.29000000000002,5,37.458000000000006,,,0.7802433786685755,5.420493161437961,4.0,0.1536697247706422,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-02,Jim's Gym Supplies,132.01,2,66.005,,,0.6252989197658119,7.085651403349573,1.0,0.29161721394347007,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-02,John's Boardgame Shop,664.5000000000001,21,31.64285714285715,,,0.7861657937511287,1.2346481733717458,12.0,0.1447277739490007,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-03,Jim's Gym Supplies,33249.47000000001,506,65.71041501976286,,,0.6218722042996178,7.678953727496349,190.0,0.29534853306595754,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-03,John's Boardgame Shop,489.09999999999997,19,25.742105263157892,,,0.7863570914326854,1.2333472522581523,16.0,0.14442664225223162,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-03,Mary's Christmas Store,196.43,3,65.47666666666667,,,0.7801215588130139,5.420339790077555,2.0,0.153987167736022,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-04,Jim's Gym Supplies,33537.520000000004,573,58.529703315881335,,,0.6162840363053924,8.418753233821462,148.0,0.29966213289439486,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-04,John's Boardgame Shop,654.9200000000001,25,26.196800000000003,,,0.7865973839813654,1.2300539212096013,21.0,0.14419134396355354,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-04,Mary's Christmas Store,231.67000000000002,4,57.917500000000004,,,0.7790074973223848,5.444966565355309,0.0,0.1544454628780935,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-05,Jim's Gym Supplies,5569.689999999999,93,59.889139784946224,,,0.6156631960162969,8.505583057962172,36.0,0.30008650519031144,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-05,John's Boardgame Shop,1274.3100000000002,28,45.511071428571434,,,0.7860581208771618,1.2656658730649213,19.0,0.1447040145157632,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-05,Mary's Christmas Store,34.67,1,34.67,,,0.7790863668807995,5.441400244018733,1.0,0.1543747136967476,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-06,Jim's Gym Supplies,2218.5499999999997,30,73.95166666666665,,,0.615437830934199,8.540794890616663,10.0,0.3001729355814959,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-06,John's Boardgame Shop,1848.04,32,57.75125,,,0.7844353837971991,1.2936013962360624,16.0,0.1464406779661017,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-06,Mary's Christmas Store,158.0,3,52.666666666666664,,,0.7793226381461675,5.4329344755258795,3.0,0.15416285452881975,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-07,Jim's Gym Supplies,1297.3400000000001,18,72.07444444444445,,,0.6153559745751442,8.556165692261725,8.0,0.30028524505143056,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-07,John's Boardgame Shop,1067.25,25,42.69,,,0.7839745852453229,1.3058057602492443,17.0,0.14633048176497074,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-07,Mary's Christmas Store,203.35999999999999,4,50.839999999999996,,,0.7789248843004628,5.487780423375757,2.0,0.15447897623400367,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-08,Jim's Gym Supplies,1121.14,18,62.28555555555556,,,0.6151944496132273,8.583686732467841,5.0,0.3003499978395195,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-08,John's Boardgame Shop,968.4899999999999,24,40.35375,,,0.7831282952548331,1.3179796987486725,14.0,0.14721723518850988,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-08,Mary's Christmas Store,202.20000000000002,5,40.440000000000005,,,0.7786069651741293,5.531115696732419,3.0,0.15518028297581013,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-09,Jim's Gym Supplies,1522.9299999999998,29,52.51482758620689,,,0.6149861878453039,8.609231934425663,10.0,0.3005226104608474,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-09,John's Boardgame Shop,1054.23,22,47.91954545454546,,,0.782563025210084,1.3325295248906543,14.0,0.14787472035794183,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-09,Mary's Christmas Store,65.71000000000001,3,21.903333333333336,,,0.7784877529286475,5.526227852795186,2.0,0.15503875968992248,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-10,Jim's Gym Supplies,4283.500000000001,68,62.99264705882354,,,0.6147523597412239,8.667708455553973,33.0,0.3005693090658156,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-10,John's Boardgame Shop,1144.3,24,47.67916666666667,,,0.7826011157601116,1.3354428732874444,19.0,0.14791713076409,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-10,Mary's Christmas Store,116.75999999999999,2,58.379999999999995,,,0.7782901738205037,5.527125930690708,1.0,0.1554238833181404,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-11,Jim's Gym Supplies,3540.97,69,51.31840579710145,,,0.6145560407569142,8.712839710364575,36.0,0.30071917660738123,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-11,John's Boardgame Shop,1055.38,26,40.59153846153846,,,0.7821936827490454,1.3405044672061035,18.0,0.1482138895052141,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-11,Mary's Christmas Store,365.48,8,45.685,,,0.7782101167315175,5.54020840538688,6.0,0.155,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-12,Jim's Gym Supplies,1886.0700000000002,37,50.97486486486487,,,0.614457194225583,8.732726303638346,19.0,0.3008175559380379,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-12,John's Boardgame Shop,1004.99,27,37.22185185185185,,,0.7826913111072724,1.3382223030548412,24.0,0.1478702273228868,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-12,Mary's Christmas Store,649.4499999999999,12,54.12083333333333,,,0.7780908770693906,5.534312313706004,9.0,0.15482118605703937,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-13,Jim's Gym Supplies,2591.03,38,68.185,,,0.6143159006867406,8.76615478435057,19.0,0.3008857167426262,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-13,John's Boardgame Shop,1664.5300000000002,29,57.397586206896555,,,0.7827432107253351,1.3517182467486448,23.0,0.14778216952129997,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-13,Mary's Christmas Store,371.27000000000004,8,46.408750000000005,,,0.7783631893220935,5.517159154932133,7.0,0.15478339350180506,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-14,Jim's Gym Supplies,2260.9900000000002,39,57.97410256410257,,,0.6140795271643051,8.804496559519645,15.0,0.3012933442186224,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-14,John's Boardgame Shop,1020.89,26,39.265,,,0.783025325119781,1.3516526012147718,22.0,0.14772727272727273,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-14,Mary's Christmas Store,288.65000000000003,7,41.23571428571429,,,0.7778556412053259,5.551634696457838,4.0,0.1554054054054054,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-15,Jim's Gym Supplies,1409.87,24,58.74458333333333,,,0.6139545921999842,8.826372608235362,10.0,0.3013786883133617,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-15,John's Boardgame Shop,779.7900000000001,13,59.98384615384616,,,0.782653235444767,1.3561783879937857,8.0,0.14768760907504364,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-15,Mary's Christmas Store,459.21,6,76.535,,,0.7776223776223776,5.56169828039685,4.0,0.15557553956834533,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-16,Jim's Gym Supplies,1996.8500000000001,24,83.20208333333333,,,0.6137771101799879,8.845686515316748,8.0,0.3015327809024945,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-16,John's Boardgame Shop,990.0400000000001,20,49.502,,,0.7822018036413136,1.3624369153534157,13.0,0.147705025016315,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-16,Mary's Christmas Store,748.46,17,44.027058823529416,,,0.7771984706291276,5.619861788726869,13.0,0.15608228980322003,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-17,Jim's Gym Supplies,2303.26,30,76.77533333333334,,,0.6135555731100403,8.870779896936472,10.0,0.30183253937599247,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-17,John's Boardgame Shop,604.82,9,67.20222222222223,,,0.782195039075773,1.366768489163822,7.0,0.14791485664639445,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-17,Mary's Christmas Store,892.28,23,38.79478260869565,,,0.7758620689655172,5.670912653839156,14.0,0.15688888888888888,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-18,Jim's Gym Supplies,2136.7000000000003,42,50.87380952380953,,,0.6133512191272784,8.908837419877669,18.0,0.301899738410738,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-18,John's Boardgame Shop,934.9100000000001,16,58.431875000000005,,,0.7814300237207726,1.3796227108396577,10.0,0.14852558542931482,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-18,Mary's Christmas Store,991.84,19,52.2021052631579,,,0.774922918807811,5.733929000071645,12.0,0.15738284703801944,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-19,Jim's Gym Supplies,4402.789999999999,92,47.85641304347825,,,0.613130067434599,8.965620762214277,48.0,0.30209269482603673,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-19,John's Boardgame Shop,1560.4499999999998,34,45.89558823529411,,,0.7816711590296496,1.381544890524179,28.0,0.1482758620689655,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-19,Mary's Christmas Store,563.06,12,46.92166666666666,,,0.77482088024565,5.7320197492239435,9.0,0.1576398062527521,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-20,Jim's Gym Supplies,2689.33,48,56.02770833333333,,,0.6130401740087529,8.991993991552915,26.0,0.30218441414098235,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-20,John's Boardgame Shop,781.51,18,43.41722222222222,,,0.7816593886462883,1.3815623201357925,15.0,0.14825956166738288,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-20,Mary's Christmas Store,394.94,11,35.903636363636366,,,0.7746430999320191,5.725395367164271,8.0,0.15796401930671347,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-21,Jim's Gym Supplies,1186.0700000000002,35,33.88771428571429,,,0.612897313714196,9.012887773164966,16.0,0.3021914648212226,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-21,John's Boardgame Shop,773.1600000000001,17,45.480000000000004,,,0.7812761681460392,1.3837307554521874,11.0,0.14855305466237942,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-21,Mary's Christmas Store,947.2499999999999,22,43.05681818181818,,,0.7746288798920378,5.74037152756323,17.0,0.15897212543554007,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-22,Jim's Gym Supplies,1765.9900000000002,42,42.047380952380955,,,0.6127994560100429,9.035885363684477,23.0,0.3023345141052452,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-22,John's Boardgame Shop,746.3400000000001,20,37.31700000000001,,,0.7811717576364546,1.3916387385424895,15.0,0.1485042735042735,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-22,Mary's Christmas Store,504.77,13,38.82846153846154,,,0.7749412159892509,5.731014069954191,11.0,0.15864759427828348,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-23,Jim's Gym Supplies,1797.21,40,44.93025,,,0.6126293238582924,9.068034084239844,18.0,0.30252889249008486,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-23,John's Boardgame Shop,674.73,14,48.195,,,0.7805162364696087,1.4094200192708943,7.0,0.14892255173885213,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-23,Mary's Christmas Store,825.39,20,41.2695,,,0.7754421087754421,5.738249490066267,18.0,0.15877796901893287,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-24,Jim's Gym Supplies,4173.549999999999,79,52.82974683544303,,,0.6125146656237779,9.120205208140122,44.0,0.30260077469884644,0,0,0,0,0,0,0,1,0,0,0,0
